,image_path,label
13811,dataset\raw-img\sheep\OIP-eMlAoQ8MYt_zAB-L7x8CJQHaDT.jpeg,7
13812,dataset\raw-img\spider\ea30b60e20f11c22d2524518b7444f92e37fe5d404b0144390f8c47ba6ebb4_640.jpg,8
13813,dataset\raw-img\sheep\OIP-aV8jnXmmVja28Lm7iddssQHaHu.jpeg,7
13814,dataset\raw-img\sheep\ea36b50721f7053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,7
13815,dataset\raw-img\cow\OIP-CO-hSSW2qn9bJk97qxuNqQHaF7.jpeg,3
13816,dataset\raw-img\dog\OIP-L3uhY0AO6ZauTN13v1qTTwHaE6.jpeg,4
13817,dataset\raw-img\dog\OIP-hJLO4eEhMDqUpyKHXzfiHwHaEK.jpeg,4
13818,dataset\raw-img\elephant\OIP-jhjmyJ1BixCJ-hI3DpSC8wAAAA.jpeg,5
13819,dataset\raw-img\dog\OIP-guH8Ki6dPAWX4I0dY9p0aAHaFj.jpeg,4
13820,dataset\raw-img\spider\OIP-sHpy0TDF2hpkdTqdQ_72rQHaE7.jpeg,8
13821,dataset\raw-img\horse\OIP-0hw2prfThMWejMgoy7HJWwHaNA.jpeg,6
13822,dataset\raw-img\butterfly\OIP-cnvPsgtydTyEZhcpIDcvHQHaJF.jpeg,0
13823,dataset\raw-img\horse\OIP-Iu7lHouVLaBwtPHsxlXHOQHaE8.jpeg,6
13824,dataset\raw-img\spider\OIP-Ny6-6zue0hfqJwSqZFncqQHaE7.jpeg,8
13825,dataset\raw-img\elephant\eb32b50e29f3073ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,5
13826,dataset\raw-img\spider\OIP-4Utv8MEAqWuf-oKG4W-WtAHaGq.jpeg,8
13827,dataset\raw-img\horse\OIP-dYa06xISiRFqmEXEJ7_M_gHaFw.jpeg,6
13828,dataset\raw-img\elephant\e832b90d2cf7073ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5
13829,dataset\raw-img\spider\OIP-a1_6p-aKhjMgucBvs-2PdQHaFr.jpeg,8
13830,dataset\raw-img\horse\OIP-iUXoQwgh_hC4n5pScjuTCgHaGS.jpeg,6
13831,dataset\raw-img\butterfly\eb30b40b28f7083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,0
13832,dataset\raw-img\cow\OIP--FJF1fAEKYhaAYF7cVpHNgHaFj.jpeg,3
13833,dataset\raw-img\squirrel\OIP-2KtnuE6QcQoAuX6Qc0OCjgHaFj.jpeg,9
13834,dataset\raw-img\spider\OIP-aTBY00TQe1ifiZHUILD1WgHaFp.jpeg,8
13835,dataset\raw-img\squirrel\OIP-644M3fPyUJCLOtokmHP2TgHaFb.jpeg,9
13836,dataset\raw-img\spider\ec32b1062afd1c22d2524518b7444f92e37fe5d404b0144390f8c47ba6edbc_640.jpg,8
13837,dataset\raw-img\sheep\eb32b90f2bf0013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7
13838,dataset\raw-img\chicken\477.jpeg,2
13839,dataset\raw-img\chicken\OIP-CDAR3yj6nS6QxrSrCegiowHaGP.jpeg,2
13840,dataset\raw-img\cow\OIP-rp3lhaiomNstxHUCj1PKbwHaE7.jpeg,3
13841,dataset\raw-img\dog\OIP-PAocXRY3Qiz83i9rygD2sQHaGL.jpeg,4
13842,dataset\raw-img\horse\OIP-sLRQVWDTq8vot2ohXC9G_gHaFj.jpeg,6
13843,dataset\raw-img\cow\OIP-HvPdJBcZ3K42U02sApzQ0gHaFj.jpeg,3
13844,dataset\raw-img\horse\OIP-bE_pxJmu-oc47yuLLn0ZCgAAAA.jpeg,6
13845,dataset\raw-img\horse\OIP-gZKIP2vHUioVNPIagmHxnAHaEK.jpeg,6
13846,dataset\raw-img\spider\OIP-H4pJe1v6lFnJnsrctkqqIwHaGW.jpeg,8
13847,dataset\raw-img\butterfly\OIP-Jb0oPqp36OwZY5m8W_swegHaFT.jpeg,0
13848,dataset\raw-img\spider\OIP-EKNghdXBpHdGR42ytqSwywHaHt.jpeg,8
13849,dataset\raw-img\butterfly\ea37b60f29f7013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
13850,dataset\raw-img\chicken\OIP-MMyFipKHc6dfUHUNtPLFGAHaH_.jpeg,2
13851,dataset\raw-img\elephant\OIP-gqaa9iRv-VAg3VqrkIyzNQHaFH.jpeg,5
13852,dataset\raw-img\cow\OIP-7nuZIea5TVbB0EZhOI1wWAHaE6.jpeg,3
13853,dataset\raw-img\sheep\OIP-34pBW5bI2ePObGqJJx4gJgHaEu.jpeg,7
13854,dataset\raw-img\cow\OIP-Jmoii7y9v35jXbeKsC1eXAHaE7.jpeg,3
13855,dataset\raw-img\butterfly\e830b30a20f5003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.png,0
13856,dataset\raw-img\dog\OIP-r3P8iOlK8lSSWRgyYCBXcwHaJO.jpeg,4
13857,dataset\raw-img\butterfly\OIP-a0VfOVFw9RYmlhVR5SuBvQHaFj.jpeg,0
13858,dataset\raw-img\spider\OIP-KRW5dKtTW-RlcbuyQW3uEAHaF7.jpeg,8
13859,dataset\raw-img\chicken\861.jpeg,2
13860,dataset\raw-img\cow\OIP-nT7PlL-9rnTezKGMTNwZCgHaE8.jpeg,3
13861,dataset\raw-img\butterfly\OIP-02MfXWiFtDKuR4G4uMsjeAHaE7.jpeg,0
13862,dataset\raw-img\cat\1778.jpeg,1
13863,dataset\raw-img\spider\OIP-0zJcREmlEcHE40oybscACAHaE7.jpeg,8
13864,dataset\raw-img\cat\1760.jpeg,1
13865,dataset\raw-img\dog\OIP-OsGU48X53MKK0oQLro-HxAHaFc.jpeg,4
13866,dataset\raw-img\spider\OIP-EMwOw5UEGyc2t5QPRX5b0wHaKv.jpeg,8
13867,dataset\raw-img\horse\OIP-afARsyJqwe2RXEgeABGjPgHaGF.jpeg,6
13868,dataset\raw-img\cat\721.jpeg,1
13869,dataset\raw-img\dog\OIP-R0Q1P-NMtdwpx_YuYvLZtwHaFX.jpeg,4
13870,dataset\raw-img\squirrel\OIP-mDAEvPZyVgFrtfJL3-o1jgHaE9.jpeg,9
13871,dataset\raw-img\sheep\OIP-0RQqx0qCuV2MwlZYMFt5pgHaFj.jpeg,7
13872,dataset\raw-img\cow\OIP-PrQc3Nz9r04N4FO1uOjBaAHaE5.jpeg,3
13873,dataset\raw-img\cat\730.jpeg,1
13874,dataset\raw-img\chicken\OIP-3bj_2vuG9xX77fz_7LZkvgHaEK.jpeg,2
13875,dataset\raw-img\spider\OIP-4GfLaxukzb2nj01CYNBF9QHaEt.jpeg,8
13876,dataset\raw-img\dog\OIP-16iKzWaFpNKn04Qj2mMDMgHaJU.jpeg,4
13877,dataset\raw-img\cat\1686.jpeg,1
13878,dataset\raw-img\chicken\OIP-i99EXZTX2T8Q5DEK_VdMYAHaEC.jpeg,2
13879,dataset\raw-img\cat\484.jpeg,1
13880,dataset\raw-img\spider\OIP-mu2TvSSaz9q6Wr1I6s_dewHaF0.jpeg,8
13881,dataset\raw-img\chicken\OIP-FY33flUTFsva0xhQAxhZwgHaEK.jpeg,2
13882,dataset\raw-img\cow\OIP-CK9VKYlFSLfNqJfFMY641gHaE8.jpeg,3
13883,dataset\raw-img\chicken\OIP-aYkFo3yJTQR3jUqOWVOiJAHaKG.jpeg,2
13884,dataset\raw-img\butterfly\ea37b80720f4073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
13885,dataset\raw-img\dog\OIP-KTnWtlh_K4CpJNb4kI9SwgHaFQ.jpeg,4
13886,dataset\raw-img\cow\OIP-lQjlqvpsDYLU8lURE86XGgHaI4.jpeg,3
13887,dataset\raw-img\dog\OIP-pA3dK30iP00hOnvUC2MOJwHaHV.jpeg,4
13888,dataset\raw-img\chicken\OIP-BKNHngY76s9W4RWh1INgcQHaGl.jpeg,2
13889,dataset\raw-img\spider\OIP-Nim-ssakfJ5YWzH20pW6OAHaEK.jpeg,8
13890,dataset\raw-img\squirrel\OIP-tr7wlv6WKHFgxtWIbXKr3wHaFt.jpeg,9
13891,dataset\raw-img\chicken\OIP-jH8Oi1sqfMg8IGnVEXVKcgHaE8.jpeg,2
13892,dataset\raw-img\cow\OIP-joDW3-UDrW2ak60sRy3P3gHaFj.jpeg,3
13893,dataset\raw-img\cow\OIP-hM-Im1bldEmga8nJPGd13gAAAA.jpeg,3
13894,dataset\raw-img\squirrel\OIP-LL_ixhWJVqmMW1hHcQelXwAAAA.jpeg,9
13895,dataset\raw-img\squirrel\OIP-NY40_M6QFF7Z0TtkWp1YhwHaE8.jpeg,9
13896,dataset\raw-img\cow\OIP-hnBbkVBPcRZRkxX5btSiTwHaFj.jpeg,3
13897,dataset\raw-img\spider\OIP-Pu6dMSU81BaPg3O9NnpE5wHaFE.jpeg,8
13898,dataset\raw-img\butterfly\OIP-s5K0u8M2l0xK8HFLPG7EMgHaFi.jpeg,0
13899,dataset\raw-img\spider\OIP-7wEMPdJZUIc4OlmOQjMB0AEsEQ.jpeg,8
13900,dataset\raw-img\dog\OIP-6imWwjkugu8_OIk2zbJSwQHaJ4.jpeg,4
13901,dataset\raw-img\spider\OIP-fytyFTcnUCqD-z1t96O7GgHaFS.jpeg,8
13902,dataset\raw-img\chicken\OIP-QXBjSRTzeeRfTU9VU-DHYAHaE8.jpeg,2
13903,dataset\raw-img\spider\OIP-Csx4_qSdMnhipBXP2xqGigHaE9.jpeg,8
13904,dataset\raw-img\dog\OIP-5fdvDnLl7Rwb0o1l133W0gHaGS.jpeg,4
13905,dataset\raw-img\spider\OIP-g4wGZ4HrdK3b6UPdZiTq3QHaFj.jpeg,8
13906,dataset\raw-img\dog\OIP-Hc151Rv4sOtw0nlfShQ8PQHaLH.jpeg,4
13907,dataset\raw-img\squirrel\OIP-f0BoB-JU1GbYroE7IHC6ywHaC7.jpeg,9
13908,dataset\raw-img\chicken\OIP-FBHP5r08RDNx1V0p2O8_jAHaFj.jpeg,2
13909,dataset\raw-img\butterfly\ea36b4082ff2093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
13910,dataset\raw-img\dog\OIP-mCA9GDGqLdyQDZlcIJI4IQHaFj.jpeg,4
13911,dataset\raw-img\dog\OIP-Tfw0gdW_dtmsD_WDqEc9uQHaIi.jpeg,4
13912,dataset\raw-img\butterfly\OIP-n7lv_8KpI7HBs8CP9i6ULgHaFj.jpeg,0
13913,dataset\raw-img\dog\OIP-nDNx8_NLifugSH6JKAW1pAHaHU.jpeg,4
13914,dataset\raw-img\elephant\ea36b30a2bf5033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5
13915,dataset\raw-img\horse\OIP-EL5ble8htgjfy8egYMcIWAHaFj.jpeg,6
13916,dataset\raw-img\elephant\OIP-5XAlKMpej8-mxWup0R3RXQHaE6.jpeg,5
13917,dataset\raw-img\butterfly\eb35b30729f1073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,0
13918,dataset\raw-img\horse\OIP-Po9txawm7qv5z_Cg5-34rAHaLH.jpeg,6
13919,dataset\raw-img\horse\OIP-J74k9sRQfvsrqnJnb2C7YwHaE7.jpeg,6
13920,dataset\raw-img\dog\OIP-7j23w9xzGtJwZwqTbMYU0wHaE8.jpeg,4
13921,dataset\raw-img\horse\OIP-qqNzZGXtM3epZu_XvxDq9gHaFj.jpeg,6
13922,dataset\raw-img\cow\OIP-NTRi54FSmwJ7MEQ56F-q7wAAAA.jpeg,3
13923,dataset\raw-img\cow\OIP-fkPYxdnaJeLEg8SbGLRdEgDVEl.jpeg,3
13924,dataset\raw-img\dog\OIP-RvAplA8Q4xAyF8jCi3mLEgHaFj.jpeg,4
13925,dataset\raw-img\cow\OIP-npb-BJ2pf3QqgwKVr4Gl_AHaFj.jpeg,3
13926,dataset\raw-img\horse\OIP--DjA-ZGzy7HvZtP0KyVSqgHaGi.jpeg,6
13927,dataset\raw-img\dog\OIP-SYyz_DHU3nASotFIVSeVRQHaIF.jpeg,4
13928,dataset\raw-img\sheep\OIP-JCfAJ3cKKGbE0a8Oa0swMgHaE6.jpeg,7
13929,dataset\raw-img\butterfly\OIP-qMf2g_B2UMGQdY1_H32ldQHaIA.jpeg,0
13930,dataset\raw-img\elephant\OIP-AjbeR9mJ4ZNi6z-80wHyNQHaFj.jpeg,5
13931,dataset\raw-img\butterfly\OIP-M_AdafdyD7FyDzDC0HOy9AEwDN.jpeg,0
13932,dataset\raw-img\spider\OIP-gCYYLiXuijIG5JSH9SHamQHaF0.jpeg,8
13933,dataset\raw-img\spider\OIP-mgjikzKDAVT0juj7MeIwwQHaE7.jpeg,8
13934,dataset\raw-img\butterfly\ea31b00821f71c22d2524518b7444f92e37fe5d404b0144390f8c770a1edb6_640.jpg,0
13935,dataset\raw-img\chicken\OIP-3hV0wCjmF8SU6YYhdboAfAHaE8.jpeg,2
13936,dataset\raw-img\spider\OIP-Lg8aig2jpJfLyOWB6y4VbAHaJd.jpeg,8
13937,dataset\raw-img\dog\OIP-NJEHv-Pza6-n0kIW13cxkgAAAA.jpeg,4
13938,dataset\raw-img\dog\OIP-oARgP-TgNTnfZ6YC6YwZSAHaFj.jpeg,4
13939,dataset\raw-img\spider\OIP-JL98T_eIOCk9SxB2bceG7wHaFj.jpeg,8
13940,dataset\raw-img\elephant\eb35b00e2bfd033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5
13941,dataset\raw-img\squirrel\OIP-l7dSDnnFqabChGSEuemMiwHaFR.jpeg,9
13942,dataset\raw-img\horse\OIP-dtwX8algVLDw9A3QBVVXVgHaKG.jpeg,6
13943,dataset\raw-img\cow\OIP-69S1ajbIpB1654vU-Ggx0gHaEn.jpeg,3
13944,dataset\raw-img\dog\OIP-6QoEN5bgLy5-iYRCpr_awgAAAA.jpeg,4
13945,dataset\raw-img\cat\1540.jpeg,1
13946,dataset\raw-img\horse\OIP-rOWLyA79imQfFMWmVf5lIgHaJ3.jpeg,6
13947,dataset\raw-img\dog\OIP-ttJ9aBzDTcPXFyHtV8EVCgHaFk.jpeg,4
13948,dataset\raw-img\dog\OIP-f4Nwzfgmxzji9Sn97J_q2wHaFk.jpeg,4
13949,dataset\raw-img\horse\OIP-Kgs8YyTtmrlWJl0X8HHMVAAAAA.jpeg,6
13950,dataset\raw-img\spider\OIP-MOqbB9mhkaVwDTyr244tzwHaE8.jpeg,8
13951,dataset\raw-img\spider\OIP-L1ncTC1iQvZ7eyijbVDSSwHaFT.jpeg,8
13952,dataset\raw-img\spider\OIP-LiR1gQgDDZiFFRqcn6iyBAHaFu.jpeg,8
13953,dataset\raw-img\cow\OIP-4STxZtgLfYl6rVAOTrTNqAHaE8.jpeg,3
13954,dataset\raw-img\elephant\OIP-hU1CHezTqt14mmy81TbFCgHaFc.jpeg,5
13955,dataset\raw-img\spider\OIP-m4LTmcJvd5WN-mjP8h4u8wDyEs.jpeg,8
13956,dataset\raw-img\horse\OIP-8v2I4tJswcRLdOwfMfxGLQHaE8.jpeg,6
13957,dataset\raw-img\dog\OIP-dBAKlQrvPjfaTVnPrM_hQQHaLH.jpeg,4
13958,dataset\raw-img\spider\e832b10d2ef7013ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,8
13959,dataset\raw-img\spider\OIP-GVz4L2icOv-PHSd2Uh0_QAHaFj.jpeg,8
13960,dataset\raw-img\spider\OIP-rlO0aviUK5yXkgUInYty3QHaFj.jpeg,8
13961,dataset\raw-img\squirrel\OIP-q9OhFOQGN9KwXmkhWcqIjQHaFu.jpeg,9
13962,dataset\raw-img\spider\eb31b80e20f1093ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb5b1_640.jpg,8
13963,dataset\raw-img\dog\OIP-a7EQyZShOS-dSxAGAsFi1gHaIB.jpeg,4
13964,dataset\raw-img\dog\OIP--YOIKWP2AP0VVgYTomJcCQAAAA.jpeg,4
13965,dataset\raw-img\chicken\OIP-iL_fJO1YiS0wbs5JklOoawHaFj.jpeg,2
13966,dataset\raw-img\cat\1197.jpeg,1
13967,dataset\raw-img\elephant\OIP-ombNF7gYN8wpi23ckTfZMwHaEX.jpeg,5
13968,dataset\raw-img\chicken\OIP-H3VHt8aE2n0I1nkSXJ3_ggHaE8.jpeg,2
13969,dataset\raw-img\elephant\OIP-CZ7ziW-q5Tiiik6kWPpVdQHaE9.jpeg,5
13970,dataset\raw-img\cat\1640.jpeg,1
13971,dataset\raw-img\butterfly\OIP-ctfbsXVavnQ2suRaveC_ewHaGX.jpeg,0
13972,dataset\raw-img\horse\OIP-hXq_PUwxVCt-so27x761KgHaDd.jpeg,6
13973,dataset\raw-img\cat\1700.jpeg,1
13974,dataset\raw-img\spider\OIP-O2ZqQdmez-I_Yf7mk3YJ4AHaHg.jpeg,8
13975,dataset\raw-img\dog\OIP-MQMuV4priroXt0WoOOK9VAHaE8.jpeg,4
13976,dataset\raw-img\dog\OIP--PIzK8IjlJZpcxJWdgIn_wHaFj.jpeg,4
13977,dataset\raw-img\dog\OIP-ovbF6SoOTNWmfj4lchZBhQHaFj.jpeg,4
13978,dataset\raw-img\cow\OIP-qijT67pKZkWvimaHT0054wHaFb.jpeg,3
13979,dataset\raw-img\cow\OIP-3YmFQCmArKJnZxRqTprWPQHaFp.jpeg,3
13980,dataset\raw-img\dog\OIP-970qhsr3XT7bsS5QmnBqjAHaE8.jpeg,4
13981,dataset\raw-img\spider\OIP-RzuyGgXxORH7iL8UfXML3wHaFj.jpeg,8
13982,dataset\raw-img\dog\OIP-eI-dYjNIYHAjSdOE_xiZTwHaF7.jpeg,4
13983,dataset\raw-img\dog\OIP-2T6E46WqvhgVRztKt4iMAAHaFj.jpeg,4
13984,dataset\raw-img\dog\OIP-O0QJAukj9NXMiHZMgRF-xAHaGB.jpeg,4
13985,dataset\raw-img\spider\OIP-EiXDM0-84JJMsJwR6UyqqAHaHa.jpeg,8
13986,dataset\raw-img\dog\OIP-oAfLxwxcFzxsV-JvuAXJUgHaFj.jpeg,4
13987,dataset\raw-img\spider\OIP-qfto6HyvVcTfikDTckzeIgHaE6.jpeg,8
13988,dataset\raw-img\spider\OIP-3Otoc58mWv-hXh0phvT8mQHaFP.jpeg,8
13989,dataset\raw-img\dog\OIP-n1_snNpTXbqqhH97GuNt6gAAAA.jpeg,4
13990,dataset\raw-img\sheep\OIP-r25JFP7JMliuIP5qz3lYbQHaFj.jpeg,7
13991,dataset\raw-img\butterfly\OIP-Dvi78HHYEAEUYfNCzRy9vAHaHa.jpeg,0
13992,dataset\raw-img\cow\OIP-bPcfRCflUE0FuXj4vE0xAAHaFj.jpeg,3
13993,dataset\raw-img\squirrel\OIP-jOiw3MA5xQozpdIxHLnFKAHaKX.jpeg,9
13994,dataset\raw-img\squirrel\OIP-a_Hsl6vrDWp4OI19iUy5kgHaLo.jpeg,9
13995,dataset\raw-img\cow\OIP-J5WeSbxIwYLyTnte4wszgwHaEF.jpeg,3
13996,dataset\raw-img\squirrel\OIP-O1snAFbiDHBlwMRDiRuO-AHaEK.jpeg,9
13997,dataset\raw-img\butterfly\OIP-aS3fXhqr0BnG5UCVeHS9OgHaF6.jpeg,0
13998,dataset\raw-img\sheep\OIP-8N9_c1jbAMZV8Z-WdMzOVwHaE8.jpeg,7
13999,dataset\raw-img\chicken\OIP-JqCGh9BEUfJKpvqwHpvs_wHaFi.jpeg,2
14000,dataset\raw-img\dog\OIP-fKRGQ6YVmlX6AH5FCOonmQHaJ6.jpeg,4
14001,dataset\raw-img\dog\OIP-TgA5YK459Wbt2AmSL-DXjAHaEK.jpeg,4
14002,dataset\raw-img\spider\ef32b60929e90021d85a5854ee454296eb70e3c818b413449df5c378a7e4_640.jpg,8
14003,dataset\raw-img\butterfly\OIP-0qsT4Bt5npKBmWTFUppwxQHaE8.jpeg,0
14004,dataset\raw-img\spider\OIP-dA-ghbBc8ibwZkHqB2XslAHaEK.jpeg,8
14005,dataset\raw-img\dog\OIP--PKqX2FCj-4MRkSi78FVcgHaLP.jpeg,4
14006,dataset\raw-img\squirrel\OIP-3HBNkj_o-anjUwUEdgAGVQHaHa.jpeg,9
14007,dataset\raw-img\horse\OIP-3Z0Qh8BuArsGueJgmp_30gHaE6.jpeg,6
14008,dataset\raw-img\spider\OIP-8vTa2Qyn30zme12vyfTdPgHaE6.jpeg,8
14009,dataset\raw-img\squirrel\OIP-FvV0g8r8m0cEj9tdRutvZwHaFj.jpeg,9
14010,dataset\raw-img\horse\OIP-Mdig2TN0J_BAy8rBPMZg2gHaFK.jpeg,6
14011,dataset\raw-img\spider\OIP-OReTIh1Tz1D5OnscQPnsIgHaGL.jpeg,8
14012,dataset\raw-img\spider\OIP-81sSzYEi7JfzaxKK9KbhXgHaFj.jpeg,8
14013,dataset\raw-img\spider\eb30b8062df5013ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,8
14014,dataset\raw-img\elephant\ea37b70b28f0003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5
14015,dataset\raw-img\chicken\190.jpeg,2
14016,dataset\raw-img\squirrel\OIP-LFqirB6TCJENSnf-6zEWGQHaI0.jpeg,9
14017,dataset\raw-img\chicken\OIP-mdp3Ki4Hu0blqurNWKhjGAHaHZ.jpeg,2
14018,dataset\raw-img\horse\OIP-6LE24vDYVL9QAZvrJwo0XAHaFz.jpeg,6
14019,dataset\raw-img\dog\OIP-LML_K5I-qshXDXP2pk8P3AHaE9.jpeg,4
14020,dataset\raw-img\cow\OIP-Sxib1kN2J8gmTApOtD5hAAHaE9.jpeg,3
14021,dataset\raw-img\chicken\OIP-o47wCxBMnoY5VONNneZcyAHaE9.jpeg,2
14022,dataset\raw-img\dog\OIP-BuLfOn1c8JwTKajsv4cCcwHaJ4.jpeg,4
14023,dataset\raw-img\spider\OIP-H0_Z9FyqbiSDCjjynC2D0gHaEL.jpeg,8
14024,dataset\raw-img\dog\OIP-ENU0nwvPiRLL_Gj9Xcl8_AHaEK.jpeg,4
14025,dataset\raw-img\cat\99.jpeg,1
14026,dataset\raw-img\cow\OIP-DgsbzWC-tVokjdfdl4q_MwHaDj.jpeg,3
14027,dataset\raw-img\elephant\OIP-IxTEnS4XVys704dW2idZ6AHaE8.jpeg,5
14028,dataset\raw-img\cow\OIP-cBM5tLvaQTs9d3sXonvpNgAAAA.jpeg,3
14029,dataset\raw-img\chicken\OIP-It4U_2aELJB4U698NIEDawHaFj.jpeg,2
14030,dataset\raw-img\horse\OIP-86gwq9EkSsLZAIlmiG5IqgHaF7.jpeg,6
14031,dataset\raw-img\dog\OIP-SENS_nfwlSEg7rdRty6qFwHaFj.jpeg,4
14032,dataset\raw-img\dog\OIP-tAi6MmWWs9ngMFQi8S7S-gHaE5.jpeg,4
14033,dataset\raw-img\dog\OIP-9wylSDczl2yd4zNv9QjZbwHaE7.jpeg,4
14034,dataset\raw-img\chicken\OIP-0xFYEfl78hdV9I586jBTSAHaFj.jpeg,2
14035,dataset\raw-img\chicken\OIP-r-iy7Jhu3iZHOxLLfh2VSwHaHa.jpeg,2
14036,dataset\raw-img\chicken\OIP-GUstF25p6LNJWJ9m17D26AHaKH.jpeg,2
14037,dataset\raw-img\cat\7.jpeg,1
14038,dataset\raw-img\chicken\OIP-fI9NRq_m2koiZ1ZhzAuS8QHaGp.jpeg,2
14039,dataset\raw-img\squirrel\OIP-bEuen1jViUhdKvRvUwDqwAHaGE.jpeg,9
14040,dataset\raw-img\dog\OIP-3LmyOGa9jiTyZGFGlISA1wHaGI.jpeg,4
14041,dataset\raw-img\dog\OIP-mQZ_kJuT8tsVsMSqXaRIOwHaHa.jpeg,4
14042,dataset\raw-img\spider\OIP--86L_FFTa-JtV4834BxTYgHaFj.jpeg,8
14043,dataset\raw-img\spider\OIP-KDVjHglTmV_5XutkTCdcDgHaE7.jpeg,8
14044,dataset\raw-img\sheep\OIP-LQRmKA897BzT5n5w9oJtzwHaFj.jpeg,7
14045,dataset\raw-img\butterfly\OIP-L_DtWhKF24WcxTIbvdnMAAAAAA.jpeg,0
14046,dataset\raw-img\dog\OIP-thXB5Xdp2HZnFDRFXtsp4QHaJh.jpeg,4
14047,dataset\raw-img\spider\OIP-kk06m6RTQPEKGTQn20XJigHaJe.jpeg,8
14048,dataset\raw-img\cow\OIP-OMKBcIGY7h9TJoTdoOC9LwHaJt.jpeg,3
14049,dataset\raw-img\chicken\OIP-IgS2yX9tugb-0bwhbjKSmwHaFj.jpeg,2
14050,dataset\raw-img\dog\OIP-oUcXXMGYzVUw94y1VjM2XAHaEO.jpeg,4
14051,dataset\raw-img\squirrel\OIP-PinNe5YbIYNkDn77KwkRqwHaFI.jpeg,9
14052,dataset\raw-img\butterfly\OIP-dPHih5INN4AzzGIXR9pcnwEsDh.jpeg,0
14053,dataset\raw-img\spider\OIP-I_ba5QeKVDW2RFKgPMPMQQHaL0.jpeg,8
14054,dataset\raw-img\cow\OIP-2U8JK4owM9Ckp1pkZw4OMQHaE8.jpeg,3
14055,dataset\raw-img\dog\OIP-t2-0bAoePBRwd8HLN37QEQHaGC.jpeg,4
14056,dataset\raw-img\cat\846.jpeg,1
14057,dataset\raw-img\cow\OIP-9JR-d-IH3HfqKb2KBs7y_gHaE8.jpeg,3
14058,dataset\raw-img\cat\1688.jpeg,1
14059,dataset\raw-img\cat\1921.jpeg,1
14060,dataset\raw-img\cow\OIP-ioqR3ehc3QOSp-ETuykD2QHaFo.jpeg,3
14061,dataset\raw-img\spider\OIP-oF5ydsnV8dO8ztO1h_ZkUAHaE8.jpeg,8
14062,dataset\raw-img\spider\OIP-aXPck_xPRX3ohX_IbhBouwHaE8.jpeg,8
14063,dataset\raw-img\dog\OIP-mtcIhX8yPosJtN7YR0yauAHaE6.jpeg,4
14064,dataset\raw-img\cow\OIP-0vCCO4SZ25nuEydr_cEP3wHaE6.jpeg,3
14065,dataset\raw-img\squirrel\OIP-aXTIa9Ibg88zLnibxpeLQwHaE6.jpeg,9
14066,dataset\raw-img\sheep\OIP-7KqZGmykCofEfQGieGLnRwHaD6.jpeg,7
14067,dataset\raw-img\dog\OIP-a9P0oD1R3BvpnYFX198X4AHaIl.jpeg,4
14068,dataset\raw-img\spider\OIP-cBnBMtR3eUuGYYuNfKyJ2gHaE8.jpeg,8
14069,dataset\raw-img\butterfly\OIP-k0gZLtjd13z9VFkmBZcJOwHaGE.jpeg,0
14070,dataset\raw-img\cow\OIP-G1KuBaGVWOrX5rL6pzpJqwHaFk.jpeg,3
14071,dataset\raw-img\spider\OIP-N-tPWHoqfyfq29tGIuLc3gHaFc.jpeg,8
14072,dataset\raw-img\elephant\OIP-h-ksjTmcStPuWSyiDnC_nwHaEK.jpeg,5
14073,dataset\raw-img\cat\1213.jpeg,1
14074,dataset\raw-img\cat\908.jpeg,1
14075,dataset\raw-img\squirrel\OIP-Pp1HisVgSzRuyMJvojhR3AHaE4.jpeg,9
14076,dataset\raw-img\cow\OIP-KD5vKvNSjTK8aHueRHz5uQAAAA.jpeg,3
14077,dataset\raw-img\spider\OIP-eqVTkL3OHgcexaQVWHRfJQHaFc.jpeg,8
14078,dataset\raw-img\cow\OIP-fFOVKqKigPvPqgY3FFBpwAHaFj.jpeg,3
14079,dataset\raw-img\dog\OIP-R2AoWY4QUsz9miQLPlFXXAHaF7.jpeg,4
14080,dataset\raw-img\horse\OIP-BbYJkHUzaTmxFJhfWl3_-wHaE1.jpeg,6
14081,dataset\raw-img\sheep\OIP-P0FdWiz92--17Etf4WC9OAHaFj.jpeg,7
